State|County|ID| Polygon Point Coordinates
MD|Prince Georges|178|-76.931324,38.982284 -76.931324,38.97474 -76.940012,38.97474 -76.940012,38.982284 -76.931324,38.982284
MD|Prince Georges|179|-76.931324,38.97474 -76.931324,38.967196 -76.940012,38.967196 -76.940012,38.97474 -76.931324,38.97474
MD|Prince Georges|180|-76.922636,38.997373 -76.922636,38.989829 -76.931324,38.989829 -76.931324,38.997373 -76.922636,38.997373
MD|Prince Georges|181|-76.922636,38.989829 -76.922636,38.982284 -76.931324,38.982284 -76.931324,38.989829 -76.922636,38.989829
MD|Prince Georges|182|-76.913947,38.997373 -76.913947,38.989829 -76.922636,38.989829 -76.922636,38.997373 -76.913947,38.997373
MD|Prince Georges|183|-76.913947,38.989829 -76.913947,38.982284 -76.922636,38.982284 -76.922636,38.989829 -76.913947,38.989829
MD|Prince Georges|184|-76.922636,38.982284 -76.922636,38.97474 -76.931324,38.97474 -76.931324,38.982284 -76.922636,38.982284
MD|Prince Georges|185|-76.922636,38.97474 -76.922636,38.967196 -76.931324,38.967196 -76.931324,38.97474 -76.922636,38.97474
MD|Prince Georges|186|-76.913947,38.982284 -76.913947,38.97474 -76.922636,38.97474 -76.922636,38.982284 -76.913947,38.982284
MD|Prince Georges|187|-76.913947,38.97474 -76.913947,38.967196 -76.922636,38.967196 -76.922636,38.97474 -76.913947,38.97474
MD|Prince Georges|188|-76.913947,39.025664 -76.908541,39.025664 -76.908541,39.013539 -76.913947,39.013539 -76.913947,39.025664
MD|Prince Georges|189|-76.897729,39.025664 -76.897729,39.019602 -76.908541,39.019602 -76.908541,39.025664 -76.897729,39.025664
MD|Prince Georges|190|-76.897729,39.019602 -76.897729,39.013539 -76.908541,39.013539 -76.908541,39.019602 -76.897729,39.019602
MD|Prince Georges|191|-76.905838,39.013539 -76.905838,39.005456 -76.913947,39.005456 -76.913947,39.013539 -76.905838,39.013539
MD|Prince Georges|192|-76.905838,39.005456 -76.905838,38.997373 -76.913947,38.997373 -76.913947,39.005456 -76.905838,39.005456
MD|Prince Georges|193|-76.897729,39.013539 -76.897729,39.005456 -76.905838,39.005456 -76.905838,39.013539 -76.897729,39.013539
MD|Prince Georges|194|-76.897729,39.005456 -76.897729,38.997373 -76.905838,38.997373 -76.905838,39.005456 -76.897729,39.005456
MD|Prince Georges|195|-76.888462,39.025664 -76.888462,39.018591 -76.897729,39.018591 -76.897729,39.025664 -76.888462,39.025664
MD|Prince Georges|196|-76.888462,39.018591 -76.888462,39.011519 -76.897729,39.011519 -76.897729,39.018591 -76.888462,39.018591
MD|Prince Georges|197|-76.879194,39.025664 -76.879194,39.018591 -76.888462,39.018591 -76.888462,39.025664 -76.879194,39.025664
MD|Prince Georges|198|-76.879194,39.018591 -76.879194,39.011519 -76.888462,39.011519 -76.888462,39.018591 -76.879194,39.018591
MD|Prince Georges|199|-76.888462,39.011519 -76.888462,39.004446 -76.897729,39.004446 -76.897729,39.011519 -76.888462,39.011519
MD|Prince Georges|200|-76.888462,39.004446 -76.888462,38.997373 -76.897729,38.997373 -76.897729,39.004446 -76.888462,39.004446
